Context,Code,Occupation
82,51-9082.00,Medical Appliance Technicians
82,19-1042.00,"Medical Scientists, Except Epidemiologists"
82,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines"
82,19-3039.01,Neuropsychologists and Clinical Neuropsychologists
82,43-3051.00,Payroll and Timekeeping Clerks
82,51-9151.00,Photographic Process Workers and Processing Machine Operators
82,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
82,47-2211.00,Sheet Metal Workers
82,27-4014.00,Sound Engineering Technicians
82,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
82,11-3031.01,Treasurers and Controllers
81,17-2011.00,Aerospace Engineers
81,39-2011.00,Animal Trainers
81,19-2031.00,Chemists
81,17-3011.02,Civil Drafters
81,15-2041.02,Clinical Data Managers
81,13-1051.00,Cost Estimators
81,43-9021.00,Data Entry Keyers
81,43-9031.00,Desktop Publishers
81,25-1063.00,"Economics Teachers, Postsecondary"
81,25-1032.00,"Engineering Teachers, Postsecondary"
81,19-2041.00,"Environmental Scientists and Specialists, Including Health"
81,27-4032.00,Film and Video Editors
81,35-2021.00,Food Preparation Workers
81,47-4051.00,Highway Maintenance Workers
81,53-7051.00,Industrial Truck and Tractor Operators
81,11-9199.03,Investment Fund Managers
81,17-2199.04,Manufacturing Engineers
81,13-1161.00,Market Research Analysts and Marketing Specialists
81,51-7031.00,"Model Makers, Wood"
81,17-2111.03,Product Safety Engineers
81,29-1069.10,Radiologists
81,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
81,49-9097.00,Signal and Track Switch Repairers
81,39-5094.00,Skincare Specialists
81,25-1067.00,"Sociology Teachers, Postsecondary"
81,51-2092.00,Team Assemblers
81,17-2051.01,Transportation Engineers
81,19-3099.01,Transportation Planners
81,37-3013.00,Tree Trimmers and Pruners
81,19-1023.00,Zoologists and Wildlife Biologists
80,19-3091.01,Anthropologists
80,23-1022.00,"Arbitrators, Mediators, and Conciliators"
80,11-9041.00,Architectural and Engineering Managers
80,17-3027.01,Automotive Engineering Technicians
80,27-4012.00,Broadcast Technicians
80,15-1199.08,Business Intelligence Analysts
80,17-1021.00,Cartographers and Photogrammetrists
80,15-1121.00,Computer Systems Analysts
80,17-3023.03,Electrical Engineering Technicians
80,49-2097.00,Electronic Home Entertainment Equipment Installers and Repairers
80,49-9099.01,Geothermal Technicians
80,53-4012.00,Locomotive Firers
80,17-3029.01,Non-Destructive Testing Specialists
80,29-1069.05,Nuclear Medicine Physicians
80,29-9011.00,Occupational Health and Safety Specialists
80,13-1041.07,Regulatory Affairs Specialists
80,51-2041.00,Structural Metal Fabricators and Fitters
80,13-1199.05,Sustainability Specialists
80,13-2082.00,Tax Preparers
80,51-2093.00,Timing Device Assemblers and Adjusters
79,25-1041.00,"Agricultural Sciences Teachers, Postsecondary"
79,17-2199.01,Biochemical Engineers
79,19-4021.00,Biological Technicians
79,47-2011.00,Boilermakers
79,51-9011.00,Chemical Equipment Operators and Tenders
79,15-1131.00,Computer Programmers
79,15-1199.12,Document Management Specialists
79,51-2031.00,Engine and Other Machine Assemblers
79,19-4091.00,"Environmental Science and Protection Technicians, Including Health"
79,49-3041.00,Farm Equipment Mechanics and Service Technicians
79,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
79,19-3093.00,Historians
79,51-8099.04,Hydroelectric Plant Technicians
79,17-3029.09,Manufacturing Production Technicians
79,41-9012.00,Models
79,11-9121.00,Natural Sciences Managers
79,53-7064.00,"Packers and Packagers, Hand"
79,47-2152.02,Plumbers
79,15-1199.01,Software Quality Assurance Engineers and Testers
79,47-2044.00,Tile and Marble Setters
79,53-6061.00,"Transportation Attendants, Except Flight Attendants"
79,27-2023.00,"Umpires, Referees, and Other Sports Officials"
78,13-2021.02,"Appraisers, Real Estate"
78,25-1011.00,"Business Teachers, Postsecondary"
78,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
78,15-1199.02,Computer Systems Engineers/Architects
78,49-2011.00,"Computer, Automated Teller, and Office Machine Repairers"
78,33-9091.00,Crossing Guards
78,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
78,15-1199.06,Database Architects
78,17-3012.02,Electrical Drafters
78,17-2071.00,Electrical Engineers
78,17-3012.01,Electronic Drafters
78,17-3029.04,Electronics Engineering Technologists
78,19-2041.02,Environmental Restoration Planners
78,45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals"
78,45-4022.00,Logging Equipment Operators
78,49-3052.00,Motorcycle Mechanics
78,27-4021.00,Photographers
78,47-2161.00,Plasterers and Stucco Masons
78,25-1065.00,"Political Science Teachers, Postsecondary"
78,19-4099.02,Precision Agriculture Technicians
78,51-5111.00,Prepress Technicians and Workers
78,51-5112.00,Printing Press Operators
78,17-1022.00,Surveyors
78,27-3042.00,Technical Writers
78,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
78,17-2199.02,Validation Engineers
78,51-8031.00,Water and Wastewater Treatment Plant and System Operators
78,53-7073.00,Wellhead Pumpers
77,19-3091.02,Archeologists
77,49-2091.00,Avionics Technicians
77,11-9041.01,Biofuels/Biodiesel Technology and Product Development Managers
77,19-4031.00,Chemical Technicians
77,17-2051.00,Civil Engineers
77,47-4011.00,Construction and Building Inspectors
77,47-4021.00,Elevator Installers and Repairers
77,11-9013.02,Farm and Ranch Managers
77,13-2099.04,"Fraud Examiners, Investigators and Analysts"
77,53-7071.00,Gas Compressor and Gas Pumping Station Operators
77,25-1125.00,"History Teachers, Postsecondary"
77,53-7041.00,Hoist and Winch Operators
77,27-1014.00,Multimedia Artists and Animators
77,43-9071.00,"Office Machine Operators, Except Computer"
77,47-2073.00,Operating Engineers and Other Construction Equipment Operators
77,19-2012.00,Physicists
77,43-5081.03,"Stock Clerks- Stockroom, Warehouse, or Storage Yard"
77,19-3022.00,Survey Researchers
76,17-3021.00,Aerospace Engineering and Operations Technicians
76,17-2021.00,Agricultural Engineers
76,17-2031.00,Biomedical Engineers
76,51-7011.00,Cabinetmakers and Bench Carpenters
76,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment"
76,51-2023.00,Electromechanical Equipment Assemblers
76,17-2072.00,"Electronics Engineers, Except Computer"
76,19-1041.00,Epidemiologists
76,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders"
76,51-2091.00,Fiberglass Laminators and Fabricators
76,51-3092.00,Food Batchmakers
76,19-4011.02,Food Science Technicians
76,17-1022.01,Geodetic Surveyors
76,27-1024.00,Graphic Designers
76,25-4031.00,Library Technicians
76,17-3029.06,Manufacturing Engineering Technologists
76,29-1069.07,Pathologists
76,51-9199.01,Recycling and Reclamation Workers
76,19-4099.03,Remote Sensing Technicians
76,47-4099.02,Solar Thermal Installers and Technicians
76,43-9111.00,Statistical Assistants
76,17-3031.01,Surveying Technicians
75,49-3023.02,Automotive Specialty Technicians
75,23-2091.00,Court Reporters
75,29-2011.01,Cytogenetic Technologists
75,47-5021.00,"Earth Drillers, Except Oil and Gas"
75,17-3023.01,Electronics Engineering Technicians
75,17-2111.02,Fire-Prevention and Protection Engineers
75,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
75,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
75,25-9031.01,Instructional Designers and Technologists
75,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand"
75,17-3031.02,Mapping Technicians
75,51-9195.07,Molding and Casting Workers
75,49-9063.00,Musical Instrument Repairers and Tuners
75,17-2161.00,Nuclear Engineers
75,49-3043.00,Rail Car Repairers
75,15-1133.00,"Software Developers, Systems Software"
75,11-9199.10,Wind Energy Project Managers
74,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
74,25-4011.00,Archivists
74,47-2051.00,Cement Masons and Concrete Finishers
74,17-2041.00,Chemical Engineers
74,51-9121.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
74,37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers"
74,51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders"
74,19-4092.00,Forensic Science Technicians
74,51-8092.00,Gas Plant Operators
74,19-3092.00,Geographers
74,47-4041.00,Hazardous Materials Removal Workers
74,29-2011.03,Histotechnologists and Histologic Technicians
74,51-4041.00,Machinists
74,49-9062.00,Medical Equipment Repairers
74,29-2071.00,Medical Records and Health Information Technicians
74,17-2151.00,"Mining and Geological Engineers, Including Mining Safety Engineers"
74,17-3029.12,Nanotechnology Engineering Technicians
74,17-3029.11,Nanotechnology Engineering Technologists
74,17-2199.08,Robotics Engineers
74,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
74,47-2231.00,Solar Photovoltaic Installers
74,11-9121.02,Water Resource Specialists
73,53-6051.01,Aviation Inspectors
73,47-2021.00,Brickmasons and Blockmasons
73,53-6011.00,Bridge and Lock Tenders
73,49-2092.00,"Electric Motor, Power Tool, and Related Repairers"
73,45-3011.00,Fishers and Related Fishing Workers
73,19-1032.00,Foresters
73,19-1029.03,Geneticists
73,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
73,19-2043.00,Hydrologists
73,17-2199.06,Microsystems Engineers
73,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
73,39-9011.01,Nannies
73,33-3041.00,Parking Enforcement Workers
73,51-4193.00,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic"
73,19-3094.00,Political Scientists
73,17-3024.01,Robotics Technicians
73,51-3023.00,Slaughterers and Meat Packers
72,27-4011.00,Audio and Video Equipment Technicians
72,43-9111.01,Bioinformatics Technicians
72,51-4011.00,"Computer-Controlled Machine Tool Operators, Metal and Plastic"
72,17-2112.01,Human Factors Engineers and Ergonomists
72,53-7063.00,Machine Feeders and Offbearers
72,19-1022.00,Microbiologists
72,17-2199.09,Nanosystems Engineers
72,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
72,49-3092.00,Recreational Vehicle Service Technicians
72,15-1134.00,Web Developers
71,51-4012.00,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic"
71,51-9193.00,Cooling and Freezing Equipment Operators and Tenders
71,45-1011.07,First-Line Supervisors of Agricultural Crop and Horticultural Workers
71,15-1199.05,Geographic Information Systems Technicians
71,51-9198.00,Helpers--Production Workers
71,17-2121.01,Marine Engineers
71,17-2131.00,Materials Engineers
71,19-2032.00,Materials Scientists
71,47-2142.00,Paperhangers
71,19-3041.00,Sociologists
71,53-6041.00,Traffic Technicians
70,17-3029.02,Electrical Engineering Technologists
70,13-1041.01,Environmental Compliance Inspectors
70,17-2141.01,Fuel Cell Engineers
70,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
70,45-4023.00,Log Graders and Scalers
70,43-5052.00,Postal Service Mail Carriers
70,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
70,15-1132.00,"Software Developers, Applications"
70,17-2199.11,Solar Energy Systems Engineers
70,15-2041.00,Statisticians
69,17-3011.01,Architectural Drafters
69,19-2021.00,Atmospheric and Space Scientists
69,15-2041.01,Biostatisticians
69,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders"
69,51-4071.00,Foundry Mold and Coremakers
69,19-2041.03,Industrial Ecologists
69,51-4192.00,"Layout Workers, Metal and Plastic"
69,49-9095.00,Manufactured Building and Mobile Home Installers
69,43-5041.00,"Meter Readers, Utilities"
69,25-4013.00,Museum Technicians and Conservators
69,51-9123.00,"Painting, Coating, and Decorating Workers"
68,19-1021.00,Biochemists and Biophysicists
68,19-1029.01,Bioinformatics Scientists
68,15-1143.00,Computer Network Architects
68,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
68,17-3013.00,Mechanical Drafters
68,51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
68,19-2099.01,Remote Sensing Scientists and Technologists
68,15-1199.10,Search Marketing Strategists
68,51-9141.00,Semiconductor Processors
68,19-1013.00,Soil and Plant Scientists
67,45-2091.00,Agricultural Equipment Operators
67,51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders"
67,35-2014.00,"Cooks, Restaurant"
67,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
67,47-2081.00,Drywall and Ceiling Tile Installers
67,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles"
67,19-2042.00,"Geoscientists, Except Hydrologists and Geographers"
67,53-7111.00,Mine Shuttle Car Operators
67,39-3021.00,Motion Picture Projectionists
67,15-2031.00,Operations Research Analysts
67,19-4061.00,Social Science Research Assistants
67,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
67,49-9064.00,Watch Repairers
67,51-4121.06,"Welders, Cutters, and Welder Fitters"
67,17-2199.10,Wind Energy Engineers
66,15-2011.00,Actuaries
66,51-2021.00,"Coil Winders, Tapers, and Finishers"
66,51-9081.00,Dental Laboratory Technicians
66,51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders"
66,51-9071.01,Jewelers
66,31-9094.00,Medical Transcriptionists
66,51-4061.00,"Model Makers, Metal and Plastic"
66,51-7032.00,"Patternmakers, Wood"
66,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
66,51-9197.00,Tire Builders
66,23-2093.00,"Title Examiners, Abstractors, and Searchers"
66,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
66,51-6093.00,Upholsterers
66,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
65,35-9021.00,Dishwashers
65,45-2041.00,"Graders and Sorters, Agricultural Products"
65,51-9022.00,"Grinding and Polishing Workers, Hand"
65,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters"
65,23-1012.00,Judicial Law Clerks
65,53-7033.00,"Loading Machine Operators, Underground Mining"
65,45-2092.01,Nursery Workers
65,51-4121.07,Solderers and Brazers
65,15-1199.03,Web Administrators
64,49-3021.00,Automotive Body and Related Repairers
64,35-2013.00,"Cooks, Private Household"
64,49-9093.00,"Fabric Menders, Except Garment"
64,13-2099.01,Financial Quantitative Analysts
64,15-1199.04,Geospatial Information Scientists and Technologists
64,51-5113.00,Print Binding and Finishing Workers
64,51-6031.00,Sewing Machine Operators
64,47-2053.00,Terrazzo Workers and Finishers
63,47-3016.00,Helpers--Roofers
63,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
62,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
62,51-4051.00,Metal-Refining Furnace Operators and Tenders
61,49-3011.00,Aircraft Mechanics and Service Technicians
61,19-2011.00,Astronomers
61,49-9061.00,Camera and Photographic Equipment Repairers
61,17-2061.00,Computer Hardware Engineers
61,53-7011.00,Conveyor Operators and Tenders
61,15-1199.07,Data Warehousing Specialists
61,19-3011.01,Environmental Economists
61,51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic"
61,51-9071.07,Precious Metal Workers
61,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
61,51-4111.00,Tool and Die Makers
60,51-9031.00,"Cutters and Trimmers, Hand"
60,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
60,51-2022.00,Electrical and Electronic Equipment Assemblers
60,51-9194.00,Etchers and Engravers
60,51-9083.00,Ophthalmic Laboratory Technicians
60,51-9195.03,"Stone Cutters and Carvers, Manufacturing"
59,53-7061.00,Cleaners of Vehicles and Equipment
59,19-3011.00,Economists
59,15-2021.00,Mathematicians
59,19-1029.02,Molecular and Cellular Biologists
59,47-2082.00,Tapers
59,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
58,45-2021.00,Animal Breeders
58,29-2011.02,Cytotechnologists
58,47-2043.00,Floor Sanders and Finishers
58,51-7021.00,Furniture Finishers
57,35-2011.00,"Cooks, Fast Food"
57,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
56,45-3021.00,Hunters and Trappers
56,51-6011.00,Laundry and Dry-Cleaning Workers
56,17-3029.08,Photonics Technicians
56,53-7081.00,Refuse and Recyclable Material Collectors
55,37-3011.00,Landscaping and Groundskeeping Workers
55,47-5051.00,"Rock Splitters, Quarry"
55,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
54,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
53,27-1012.00,Craft Artists
53,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
53,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
51,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
51,51-6051.00,"Sewers, Hand"
50,27-2041.04,Music Composers and Arrangers
50,51-6042.00,Shoe Machine Operators and Tenders
49,51-9195.05,"Potters, Manufacturing"
48,19-4041.02,Geological Sample Test Technicians
47,51-4052.00,"Pourers and Casters, Metal"
46,45-4021.00,Fallers
46,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers"
46,51-9122.00,"Painters, Transportation Equipment"
44,27-3043.05,"Poets, Lyricists and Creative Writers"
40,45-2092.02,"Farmworkers and Laborers, Crop"
25,15-2091.00,Mathematical Technicians
