zip_code,latitude,longitude,population_density,employment_density,plant_size,employment,teamwork_share,customer_share,presence_share,communication_share,affected_share,face2face_share
02155,42.417301,-71.108704,2730,886,10.4,11128,24,33,8,45,52,25
02163,42.325298,-71.112198,10057,1788,11.5,230,22,39,0,53,54,39
02169,42.2491,-70.997803,2369,1433,13,17687,25,34,5,47,52,26
02170,42.267101,-71.0186,3616,498,7.1999998,1656,23,37,8,48,54,28
02171,42.282501,-71.024101,2786,2043,9.8999996,3676,27,32,5,47,52,24
02176,42.458099,-71.063202,2227,439,7.8000002,3382,25,35,6,47,52,26
02180,42.4828,-71.097801,1375,532,9.8999996,4986,25,29,8,43,50,23
02184,42.209301,-70.9963,1004,949,16.200001,23210,26,33,7,46,52,25
02186,42.2537,-71.077103,801,128,7.5,2905,28,35,4,49,52,26
02188,42.2113,-70.958199,1517,502,8.8000002,2282,22,37,8,45,52,29
02189,42.214001,-70.920303,1470,640,11.3,3965,24,27,12,38,48,21
02190,42.175098,-70.949501,874,250,8.6999998,2658,24,37,8,47,54,28
02191,42.245899,-70.946701,1613,303,7.6999998,974,19,41,10,49,58,36
02196,42.358398,-71.059799,,,2.7,8,,,,,,
02199,42.3479,-71.082497,7694,125303,33.900002,8507,39,29,1,52,53,16
02203,42.3615,-71.060402,0,1033,2.5999999,23,46,21,1,54,55,13
02210,42.3489,-71.046501,871,24393,35.5,36136,37,24,3,48,51,15
02215,42.347099,-71.102699,13201,14430,17.9,8910,27,39,2,50,52,27
02222,42.364399,-71.063301,,,2.7,8,,,,,,
02238,42.375099,-71.105598,,,4.5,36,,,,,,
02269,42.252899,-71.002296,,,4,28,,,,,,
02301,42.079399,-71.040001,1895,915,13.6,16698,20,32,7,40,47,25
02302,42.084702,-71.000198,1422,313,8.8999996,3089,21,32,12,41,51,26
02303,42.083401,-71.018402,,,6.3000002,19,,,,,,
02322,42.125801,-71.043701,392,489,11,2055,19,17,20,29,47,15
02324,41.977299,-70.972298,375,99,8.8000002,4199,22,29,13,42,53,24
02330,41.888302,-70.767799,119,21,8.6999998,1395,23,32,9,40,48,25
02331,41.970501,-70.701401,,,3,54,,,,,,
02332,42.039902,-70.716301,245,44,6.1999998,1576,27,34,5,47,52,25
02333,42.031502,-70.945,309,63,8.1999998,1927,22,29,9,39,48,22
02334,42.023499,-71.132401,,,14.3,114,,,,,,
02338,42.000198,-70.844803,181,29,7.9000001,631,16,34,14,42,54,32
02339,42.121399,-70.857002,343,230,11,6258,19,46,8,54,61,41
02341,42.0616,-70.865097,262,47,7.3000002,1137,21,31,9,41,49,27
02343,42.1464,-71.008301,592,181,9.3000002,2100,20,24,17,35,49,21
02345,41.888199,-70.581001,,,17.6,176,,,,,,
02346,41.888401,-70.892998,130,46,9.8999996,4885,23,31,10,41,50,25
02347,41.837399,-70.958199,138,44,6.6999998,1775,24,22,11,36,46,15
02351,42.116699,-70.9543,641,185,8.8000002,2548,20,35,12,44,55,29
02356,42.058998,-71.112297,354,110,7.5,1672,24,40,6,50,55,32
02359,42.062099,-70.804398,316,132,10.4,5106,21,26,10,38,46,23
02360,41.9104,-70.641998,227,115,11.8,16764,22,34,9,44,52,27
02361,41.970501,-70.701401,,,5,15,,,,,,
02362,41.958401,-70.667297,,,3.3,10,,,,,,
02364,41.994999,-70.740997,261,136,10.6,3647,20,41,5,48,53,34
02367,41.9655,-70.804604,74,19,5.1999998,177,31,17,15,37,49,14
02368,42.173599,-71.051399,1232,404,10.9,6008,22,33,8,41,48,24
02370,42.129299,-70.9133,655,278,10.9,4975,24,24,14,38,49,19
02375,42.0257,-71.098801,244,183,9.8000002,3485,23,22,12,36,47,18
02379,42.025501,-71.016098,174,208,11.9,3895,22,20,20,33,52,16
02382,42.0816,-70.938103,806,156,9.3999996,1968,19,34,10,42,51,28
02420,42.456299,-71.216698,824,352,9.3000002,4025,28,36,2,49,51,24
02421,42.4426,-71.226501,680,607,20.5,9752,39,24,2,49,51,14
02445,42.325901,-71.134102,3068,799,10.1,3824,31,35,3,46,49,17
02446,42.343102,-71.123001,8792,2472,9.6000004,5729,26,39,3,48,52,26
02451,42.398602,-71.245102,1218,3819,34.799999,42110,38,23,3,49,52,17
02452,42.394299,-71.218002,1486,772,10.4,4478,31,32,5,49,53,22
02453,42.365398,-71.231697,3197,2021,10.6,8340,24,24,6,38,43,19
02454,42.356701,-71.250504,,,8,167,,,,,,
02457,42.298698,-71.259499,3465,762,14.7,206,8,52,0,53,54,51
02458,42.352798,-71.1875,2339,1857,10.3,4628,33,29,5,45,49,16
02459,42.334099,-71.183296,1473,1039,10.7,6663,33,32,3,48,50,16
02460,42.352001,-71.208397,2511,929,8.6999998,2066,28,25,4,40,44,17
02461,42.316799,-71.208397,1874,789,8.1000004,1695,26,40,4,50,54,28
02462,42.329899,-71.256203,1135,2316,9.8999996,457,32,30,2,45,47,16
02464,42.312901,-71.219498,2018,3680,9.1000004,1997,28,36,4,49,53,27
02465,42.349201,-71.2267,2016,527,7.3000002,1987,27,34,5,44,48,21
02466,42.344101,-71.248001,1745,1461,10.7,2600,35,27,3,47,50,18
02467,42.316399,-71.161201,1782,847,12.1,5296,30,40,3,51,54,25
02468,42.327099,-71.231499,1376,147,5.5,353,30,27,4,40,43,15
02472,42.369999,-71.177299,3066,2159,12.3,11439,27,28,6,43,49,22
02474,42.4202,-71.156502,3328,590,7.5,3075,25,36,5,48,52,28
02476,42.416199,-71.175201,3049,837,7.4000001,2570,25,34,6,44,50,23
02478,42.395901,-71.178703,2049,526,7.6999998,4071,24,35,4,45,48,24
02481,42.3106,-71.274696,1112,907,12.7,7362,33,28,2,47,49,16
02482,42.294498,-71.299202,946,522,8.6999998,3323,28,41,3,53,56,28
02492,42.2798,-71.250099,808,337,7.9000001,3698,25,34,4,46,49,24
02493,42.358898,-71.300102,258,112,7.9000001,2020,31,29,3,45,48,17
02494,42.294498,-71.232803,1250,2286,15.2,9468,32,27,4,46,50,18
02532,41.745499,-70.5905,344,115,9.8000002,2615,23,37,7,47,53,29
02534,41.669399,-70.623398,142,102,6.9000001,263,20,22,19,34,50,21
02535,41.357498,-70.7416,19,4,5,165,24,34,10,45,53,28
02536,41.596802,-70.567101,273,47,7,2330,22,34,9,45,53,29
02537,41.728298,-70.440002,201,29,6,463,29,31,6,46,51,23
02538,41.7682,-70.653198,306,152,10.5,836,15,55,4,60,65,49
02539,41.388901,-70.533897,59,27,5.9000001,1731,22,34,9,45,53,30
02540,41.5648,-70.621696,296,228,9.6999998,4123,25,38,7,48,54,27
02541,41.551498,-70.614799,,,4.3000002,13,,,,,,
02542,41.653099,-70.553703,14,1,4.3000002,34,46,21,1,54,55,13
02543,41.526299,-70.664299,25,34,12.2,341,23,36,1,48,49,29
02553,41.719601,-70.612,355,259,2.5,10,21,4,34,22,48,12
02554,41.272499,-70.093201,97,59,5.4000001,5079,25,31,10,44,53,25
02556,41.641701,-70.623001,310,106,6.9000001,529,22,36,5,47,51,31
02557,41.4543,-70.561996,241,77,5.4000001,1127,21,38,9,48,56,34
02558,41.747601,-70.658203,677,85,6.5,137,18,40,4,47,51,37
02559,41.688099,-70.610497,259,91,8.3999996,623,25,33,10,44,53,26
02561,41.770302,-70.533699,339,285,8.3000002,183,14,46,12,52,62,47
02562,41.793301,-70.5196,343,147,9.3999996,518,27,22,8,39,46,21
02563,41.7113,-70.477501,303,119,8.5,2826,23,37,7,47,54,29
02564,41.263901,-69.962601,21,6,3.4000001,34,16,33,11,42,51,33
02568,41.450001,-70.593697,231,145,6.1999998,2080,23,38,7,49,55,32
02571,41.754101,-70.711601,203,148,10.9,2990,19,35,7,43,50,29
02574,41.603901,-70.638199,,,3,27,,,,,,
02575,41.421299,-70.642799,42,9,7.1999998,524,29,26,7,41,46,20
02576,41.779598,-70.764198,148,51,6.3000002,368,17,25,29,34,62,22
02584,41.277802,-70.045998,52,1259,4.3000002,150,25,13,18,29,43,16
02601,41.660099,-70.2967,633,1042,12.6,13673,20,44,6,52,58,37
02630,41.698299,-70.300102,178,55,7,495,28,35,4,47,51,27
02631,41.749199,-70.069901,170,47,6.8000002,1715,25,34,8,45,52,27
02632,41.660599,-70.353203,567,130,6.5999999,1533,26,35,5,46,50,26
02633,41.6889,-69.972198,199,89,6.5999999,1377,23,42,5,53,57,34
02635,41.624298,-70.436401,230,37,4.5,310,27,16,12,35,44,14
02637,41.701401,-70.277199,140,54,2.7,8,25,28,5,36,40,23
02638,41.732201,-70.191101,210,47,6.6999998,413,25,34,7,47,53,27
02639,41.664902,-70.132698,401,136,6.3000002,563,17,57,2,62,64,52
02641,41.742599,-70.162003,101,63,9.3000002,215,19,38,4,46,50,35
02642,41.840801,-69.984901,137,16,5.8000002,545,24,34,8,47,53,30
02643,41.784302,-69.961998,5,34,7.5,143,22,37,5,44,49,31
02644,41.682701,-70.514297,429,47,7.1999998,419,23,28,6,39,45,25
02645,41.700802,-70.057899,224,54,6.3000002,1415,24,29,13,39,50,24
02646,41.6703,-70.072197,215,129,7.8000002,644,19,45,6,52,58,40
02647,41.634998,-70.306297,105,85,5.3000002,16,16,43,2,49,51,39
02648,41.6703,-70.416298,304,60,6.1999998,968,25,25,12,38,48,20
02649,41.618099,-70.485397,233,77,8.3000002,3416,23,40,5,49,54,33
02650,41.702999,-69.966599,226,74,4,56,31,23,4,40,43,19
02651,41.824299,-69.981796,88,2517,6.0999999,281,20,33,11,45,54,34
02652,42.033798,-70.087502,57,19,5.3000002,299,22,30,9,43,50,30
02653,41.779202,-69.982201,190,118,7.0999999,2516,24,40,8,51,58,32
02655,41.630001,-70.383698,208,105,6.9000001,1158,28,28,9,43,51,23
02657,42.053398,-70.186501,117,88,5.6999998,1936,19,47,5,54,59,40
02659,41.680099,-70.024101,209,42,6.4000001,174,29,20,7,36,42,18
02660,41.709702,-70.158501,314,125,7.8000002,1403,21,36,9,47,54,32
02662,41.756699,-69.9841,,,2.5,10,,,,,,
02663,41.918201,-69.9953,47,40,8.5,34,8,52,0,53,54,51
02664,41.673901,-70.194901,522,237,11.1,3293,19,42,8,50,57,36
02666,41.998798,-70.056396,25,5,7.0999999,134,19,37,3,48,51,38
02667,41.928902,-70.0186,53,14,5.3000002,593,21,35,6,45,50,31
02668,41.700199,-70.372002,84,19,4.8000002,321,29,26,8,41,48,18
02669,41.681198,-69.991096,123,107,7.3000002,95,38,20,7,45,51,15
02670,41.662601,-70.168098,242,81,7.5999999,260,17,46,2,52,54,42
02671,41.669399,-70.113503,196,41,5.3000002,142,22,36,2,48,50,33
02672,41.635601,-70.323303,141,40,2.7,8,34,31,22,49,68,12
02673,41.6614,-70.236298,325,91,6.6999998,1394,24,31,9,43,51,26
02675,41.705101,-70.226997,281,78,6.4000001,776,28,33,5,46,50,23
02702,41.797501,-71.060699,95,53,7.6999998,597,19,16,21,28,47,15
02703,41.9296,-71.300903,628,291,16.4,13685,20,22,8,33,40,18
02715,41.8125,-71.1427,105,16,5.8000002,237,22,23,11,35,44,20
02717,41.7635,-70.967697,104,28,7.4000001,534,20,18,17,29,44,17
02718,41.8736,-71.019203,248,78,8,606,21,28,12,37,47,24
02719,41.6409,-70.889603,497,241,12,4042,21,42,5,48,53,32
02720,41.718201,-71.139999,1076,705,16.200001,10223,22,29,6,38,44,20
02721,41.688301,-71.157402,2480,848,9.6999998,4683,19,35,9,43,51,29
02722,41.7015,-71.154999,,,6.9000001,173,,,,,,
02723,41.6926,-71.133202,3570,1046,7.5,1512,23,32,9,42,50,25
02724,41.685001,-71.174797,3514,639,7.5999999,1414,18,35,8,44,51,29
02725,41.722301,-71.178001,428,256,14.1,450,21,38,4,45,48,27
02726,41.756001,-71.1492,1085,225,8.5,1963,20,39,7,48,54,32
02738,41.709499,-70.761299,135,58,7.9000001,976,30,29,5,46,51,20
02739,41.6618,-70.816399,135,45,7.5999999,1235,23,30,7,43,49,25
02740,41.634701,-70.937202,2926,934,10.7,9038,20,26,7,35,42,19
02741,41.6362,-70.934196,,,6.8000002,54,,,,,,
02743,41.699699,-70.908699,216,41,7.5999999,1142,20,28,15,37,50,24
02744,41.612701,-70.916702,3560,690,7.5,983,18,33,10,41,50,28
02745,41.691299,-70.935501,919,382,10.9,4847,21,30,8,40,47,24
02746,41.66,-70.932404,2799,965,7.9000001,2192,19,39,9,46,54,32
02747,41.633801,-70.995796,181,106,15,8845,17,53,5,58,63,47
02748,41.566502,-70.984299,196,43,8.8000002,1604,21,39,6,47,52,31
02760,41.977501,-71.329803,574,219,11.1,7212,18,53,6,58,64,47
02761,41.983398,-71.332802,,,5.8000002,23,,,,,,
02762,42.012402,-71.327499,290,160,8.8000002,2577,24,29,11,41,51,24
02763,41.972599,-71.308197,844,1375,9,837,22,21,8,33,40,15
02764,41.852901,-71.148499,145,29,6.8000002,313,28,28,8,40,47,21
02766,41.971802,-71.1894,264,95,9.3999996,2978,24,32,7,41,47,22
02767,41.9324,-71.046898,220,207,11.3,5221,20,34,12,43,54,28
02769,41.851501,-71.254501,95,14,5.6999998,1332,22,26,17,37,52,21
02770,41.759102,-70.852303,61,6,6.3000002,437,20,31,10,42,51,31
02771,41.837799,-71.322403,288,178,13.3,6905,17,46,12,52,63,41
02777,41.747299,-71.212196,270,95,8.1999998,3181,21,40,9,49,57,34
02779,41.8353,-71.0765,150,13,6.1999998,468,23,29,14,41,53,27
02780,41.904999,-71.1026,573,287,15.1,14720,20,29,11,39,49,24
02790,41.621101,-71.088997,113,25,7.4000001,2588,22,27,14,39,51,24
02802,41.951199,-71.454498,1552,239,4.5,27,31,26,4,41,44,20
02804,41.4231,-71.783699,100,36,5.3000002,270,28,19,12,37,46,17
02806,41.744301,-71.317497,767,156,7,2024,27,34,4,46,50,24
02807,41.171501,-71.574799,45,30,3.4000001,547,22,32,8,44,51,29
02808,41.4114,-71.746498,116,10,4.5999999,51,30,22,22,39,56,15
02809,41.682499,-71.267601,902,267,9.5,4819,21,23,9,33,41,18
02812,41.469101,-71.675102,87,3,2.7,16,23,17,19,29,44,18
02813,41.4007,-71.661499,83,15,6.8000002,991,22,36,9,45,53,31
02814,41.915501,-71.679497,65,11,5.9000001,696,24,33,10,44,53,28
02816,41.691399,-71.576797,333,82,9.8999996,4866,23,36,8,44,51,28
02817,41.639999,-71.643501,47,16,9.1999998,1130,20,23,13,35,47,19
02818,41.649799,-71.473999,320,202,9.3000002,5347,23,35,6,46,52,27
02822,41.574001,-71.607597,42,12,6.8000002,935,21,28,12,39,50,24
02825,41.781502,-71.718697,38,3,5,317,23,23,18,38,54,22
02826,41.9762,-71.632599,122,25,10.5,63,11,41,8,46,53,42
02827,41.7062,-71.735603,40,4,4.9000001,83,22,5,31,23,48,11
02828,41.873402,-71.5569,616,285,9.8000002,1687,24,33,7,44,50,24
02829,41.879299,-71.589401,,,18.299999,55,,,,,,
02830,41.976398,-71.653397,119,18,7.0999999,664,21,27,13,40,51,26
02831,41.751598,-71.561203,141,12,3.5,136,31,17,16,38,51,14
02832,41.509602,-71.733902,80,11,5.0999999,210,24,21,16,35,48,18
02833,41.475101,-71.772598,43,3,2.5,10,21,4,34,22,48,12
02835,41.516399,-71.376099,221,44,6.6999998,818,27,30,5,45,49,23
02837,41.521999,-71.161201,66,10,6.4000001,564,24,28,9,41,48,24
02838,41.968899,-71.474098,918,59,6.8000002,163,14,36,11,43,52,36
02839,41.9417,-71.637604,170,18,2.5,10,21,4,34,22,48,12
02840,41.487598,-71.327103,1246,759,10.5,10485,23,40,5,50,55,31
02841,41.499001,-71.299004,1152,420,7.8000002,149,46,21,1,54,55,13
02842,41.519798,-71.273102,490,358,12.8,6935,29,33,5,49,53,25
02852,41.589401,-71.462502,282,187,10.1,7182,20,28,9,39,48,23
02857,41.843899,-71.624199,78,11,5.4000001,804,23,23,13,37,48,20
02859,41.9627,-71.7099,92,24,6.8000002,461,24,31,7,40,46,23
02860,41.872898,-71.390701,3233,1188,11.4,10329,22,23,9,34,42,17
02861,41.881401,-71.356003,2836,791,9.3999996,3581,18,23,13,33,45,20
02862,41.861198,-71.369102,,,8,32,,,,,,
02863,41.888302,-71.394501,6231,854,8,1546,16,22,10,30,39,19
02864,41.948399,-71.415398,489,182,9.1999998,6002,24,26,12,39,50,20
02865,41.908901,-71.434799,392,347,12.4,6215,21,19,15,32,45,16
02871,41.594398,-71.251999,389,113,7.4000001,2890,25,25,9,38,46,19
02872,41.7071,-71.286797,14,3,2.7,8,21,4,34,22,48,12
02873,41.519901,-71.774002,32,5,5,15,21,4,34,22,48,12
02874,41.510502,-71.442703,149,11,5.1999998,313,26,36,7,49,55,27
02876,41.998402,-71.576302,1234,1958,7.9000001,103,34,37,1,58,59,29
02878,41.633801,-71.180801,210,36,7,2054,22,36,8,46,53,30
02879,41.443699,-71.534203,210,73,9,5100,22,35,7,45,51,28
02881,41.480301,-71.529198,838,115,7.0999999,586,29,36,4,48,52,24
02882,41.435299,-71.461601,428,135,8.3000002,2836,21,38,8,48,55,31
02883,41.451199,-71.498703,,,5,20,,,,,,
02885,41.725601,-71.270203,670,262,9,2854,19,21,8,32,40,18
02886,41.702599,-71.447601,757,980,18.4,26995,22,34,7,45,51,27
02887,41.7001,-71.416199,,,3.5,14,,,,,,
02888,41.749401,-71.408401,1296,585,10.4,6073,23,28,10,39,48,22
02889,41.7141,-71.390099,1253,186,8.6000004,3181,21,39,6,47,53,32
02891,41.369099,-71.812599,311,144,8,5169,21,39,6,48,53,31
02892,41.505798,-71.621101,70,20,6.6999998,516,27,28,8,39,46,22
02893,41.700401,-71.518303,1454,410,9.3000002,4479,23,35,9,45,53,28
02895,41.9846,-71.519402,2055,887,16.200001,11431,31,29,6,47,52,19
02896,41.972401,-71.550797,188,67,7.4000001,1760,23,33,10,44,53,27
02898,41.504101,-71.663002,57,39,9.1999998,578,19,47,6,54,59,41
02901,41.822701,-71.414497,,,5.3000002,21,,,,,,
02903,41.82,-71.415802,2322,8506,15.1,22718,31,33,4,50,53,22
02904,41.854099,-71.437798,2182,1099,12.5,7972,22,37,6,45,51,29
02905,41.7845,-71.395897,2598,989,9.1999998,4114,24,27,9,40,48,18
02906,41.835098,-71.397102,3382,1285,11.8,6865,30,37,2,47,49,21
02907,41.7971,-71.425499,4814,1427,10.1,5264,23,28,7,39,46,20
02908,41.838299,-71.437698,4577,1634,13.6,6540,27,30,6,42,47,22
02909,41.820599,-71.444298,4862,881,9.3000002,5821,21,32,6,41,47,25
02910,41.7766,-71.438301,2356,1107,9.5,4525,20,25,11,35,46,19
02911,41.854698,-71.473503,2429,364,8.1000004,1612,19,26,8,34,42,20
02912,41.824001,-71.412804,12184,1539,18.299999,55,8,52,0,53,54,51
02914,41.813801,-71.368797,1736,944,11.9,7790,22,28,8,38,45,20
02915,41.772301,-71.354202,1179,519,10.3,2840,25,34,6,44,50,24
02916,41.842499,-71.355904,1230,624,11.5,1849,22,26,7,38,44,19
02917,41.8964,-71.520699,249,248,14.8,7894,28,27,8,41,48,18
02918,41.841499,-71.440399,,,14,168,,,,,,
02919,41.8274,-71.519997,473,240,10.1,8938,19,24,14,33,46,19
02920,41.771599,-71.465897,1579,977,13.4,14812,21,30,9,41,49,24
02921,41.761398,-71.506104,363,136,7.1999998,1713,24,20,16,34,48,15
02940,41.824001,-71.412804,,,2.7,140,,,,,,
03031,42.856899,-71.607498,125,60,9.1999998,3507,23,26,7,39,46,20
03032,42.9925,-71.344902,76,35,11.3,1309,26,15,19,32,48,15
03033,42.7384,-71.666298,97,14,7.1999998,355,22,25,9,38,47,24
03034,43.058498,-71.304901,46,9,6.5999999,376,22,18,25,31,54,17
03036,42.9678,-71.245003,71,6,6.0999999,261,28,19,9,38,46,18
03037,43.137798,-71.251297,34,4,5.6999998,326,28,19,16,36,48,15
03038,42.887402,-71.302002,357,105,9,5248,23,31,10,42,51,23
03042,43.0411,-71.076401,94,51,9.8000002,1713,18,38,12,46,56,34
03043,42.992001,-71.811302,19,2,3.5999999,25,26,5,21,27,44,12
03044,42.984001,-71.121803,97,12,5.9000001,224,20,11,18,24,40,12
03045,43.0201,-71.569702,147,33,7.5999999,1665,22,26,14,38,49,22
03046,43.102501,-71.616898,34,3,4.5,98,24,9,27,27,48,13
03047,42.949299,-71.872803,26,9,16.5,182,24,41,2,43,45,29
03048,42.748199,-71.761902,45,7,6,235,25,27,10,40,48,23
03049,42.748501,-71.577202,93,24,7.4000001,938,25,20,6,36,41,16
03051,42.769001,-71.412102,334,146,11.7,6629,21,18,10,32,41,16
03052,42.842999,-71.455002,214,23,7.5,467,29,27,11,42,50,21
03053,42.865601,-71.377197,225,143,12.7,8307,20,14,14,27,40,10
03054,42.866699,-71.512802,302,222,14.3,9982,27,29,7,43,49,20
03055,42.828499,-71.660599,234,115,11.5,3800,22,21,7,35,42,19
03057,42.897598,-71.676201,58,3,4.4000001,35,41,23,2,50,51,15
03060,42.756401,-71.466698,1734,1497,14.2,15769,21,42,6,51,56,35
03061,42.7654,-71.467598,,,3.9000001,43,,,,,,
03062,42.723499,-71.489304,853,360,14.9,5907,30,23,4,41,44,16
03063,42.771702,-71.513199,773,642,14.3,7867,24,29,8,42,49,23
03064,42.778999,-71.4748,1331,234,8,1560,27,31,7,45,51,23
03070,42.972198,-71.686401,47,6,7,541,25,28,10,38,47,20
03071,42.751099,-71.8703,60,14,7.6999998,528,25,11,23,30,48,15
03076,42.728802,-71.304604,189,36,7.3000002,1733,21,26,10,37,47,22
03077,43.032501,-71.1912,133,39,7.8000002,1153,20,35,11,45,55,31
03079,42.784599,-71.217598,449,411,15.7,18698,22,34,8,46,53,28
03082,42.895401,-71.774399,22,2,5,55,34,13,16,39,52,13
03084,42.82,-71.852303,24,4,6.6999998,60,27,34,7,39,45,21
03086,42.8368,-71.754097,53,18,7,405,26,21,6,35,40,14
03087,42.805099,-71.306702,196,58,8.3999996,2640,26,30,9,43,51,24
03101,42.992901,-71.463303,1521,8503,15.4,11002,30,29,3,47,50,19
03102,42.9944,-71.488403,1345,321,9,3220,23,37,7,46,52,28
03103,42.965599,-71.449303,1442,1034,17.799999,17023,21,32,9,43,51,27
03104,43.007301,-71.448196,1521,398,11.3,5380,31,35,4,46,49,19
03105,42.995602,-71.454803,,,4.3000002,13,,,,,,
03106,43.061699,-71.444397,142,116,10.6,4531,19,34,11,43,53,29
03108,42.995602,-71.454803,,,6.0999999,61,,,,,,
03109,42.971298,-71.413498,541,306,11,2773,23,19,15,33,47,16
03110,42.9403,-71.521301,249,188,12.7,10743,28,30,5,44,49,20
03215,43.9501,-71.499496,2,4,6.3000002,120,32,37,2,47,49,19
03216,43.428699,-71.782997,22,4,9.1000004,155,15,29,8,34,41,24
03217,43.7034,-71.612099,73,34,8,369,24,35,5,47,51,31
03218,43.3349,-71.288696,27,3,2.7,8,21,4,34,22,48,12
03220,43.451199,-71.488998,93,22,7.5,984,21,24,27,35,60,21
03221,43.251701,-71.9617,18,4,6,179,17,25,14,34,46,23
03222,43.612,-71.750702,28,8,8,885,22,38,9,48,56,32
03223,43.841801,-71.665199,18,3,7,425,23,29,10,40,48,24
03224,43.356998,-71.556999,22,3,5.0999999,81,28,21,13,36,46,18
03225,43.356602,-71.242401,49,4,4.5,121,23,28,16,41,55,24
03226,43.710701,-71.479698,32,7,8.6000004,103,14,42,8,48,55,40
03227,43.8162,-71.4506,6,1,6.6999998,87,25,16,18,31,45,17
03229,43.1978,-71.6968,50,13,6.3000002,475,28,22,9,38,46,16
03230,43.511501,-71.869102,12,2,7.6999998,85,26,5,23,27,44,12
03234,43.2174,-71.354599,51,16,7.5999999,518,24,27,14,38,50,20
03235,43.4426,-71.649101,112,29,8.3999996,1025,20,17,15,29,43,14
03237,43.4175,-71.412102,24,2,6.5999999,92,23,13,19,28,43,14
03240,43.572701,-71.963402,12,1,2.7,8,46,21,1,54,55,13
03241,43.718601,-71.827003,8,2,8.1000004,130,24,33,5,42,45,27
03242,43.1791,-71.815903,42,14,8.1000004,856,17,23,18,32,49,21
03243,43.527401,-71.729202,16,0,2.7,8,21,4,34,22,48,12
03244,43.114101,-71.8992,38,8,9.3000002,931,22,39,6,46,52,30
03245,43.737801,-71.604401,26,6,8,225,21,37,5,44,48,32
03246,43.572701,-71.478104,308,175,8.8000002,4322,23,27,7,39,45,21
03247,43.589001,-71.445503,,,6.6999998,47,,,,,,
03249,43.547501,-71.407204,71,28,7.1999998,1318,24,29,13,41,53,24
03251,44.058201,-71.672699,4,5,8.1999998,976,22,43,4,51,54,34
03253,43.6311,-71.499702,62,33,8.6999998,1854,23,34,8,46,53,29
03254,43.7281,-71.392197,26,10,7.4000001,1041,24,28,16,40,54,24
03255,43.321701,-72.011803,22,3,7.9000001,127,18,31,10,41,48,31
03256,43.618401,-71.643501,22,6,10.1,81,14,28,17,38,51,32
03257,43.414501,-71.985703,75,48,7.5999999,1252,26,39,4,52,55,30
03258,43.243999,-71.4105,46,12,6.5,291,18,40,15,48,61,37
03259,43.8452,-71.385002,6,1,3.3,10,32,6,7,33,39,12
03260,43.365299,-71.934097,13,4,4.5,27,31,26,4,41,44,20
03261,43.207001,-71.200401,59,14,8,506,16,30,14,38,51,29
03262,44.0354,-71.686302,8,3,7.5999999,252,18,38,9,45,52,34
03263,43.287399,-71.333,65,20,8.8000002,511,18,27,12,36,47,23
03264,43.757,-71.688103,78,39,8.3999996,1774,21,38,6,47,53,29
03266,43.804401,-71.848,8,1,7,154,17,13,14,24,35,13
03268,43.4067,-71.704498,16,1,3.5999999,32,28,5,16,29,42,12
03269,43.549599,-71.600304,24,3,6.4000001,153,25,23,11,39,48,22
03275,43.1604,-71.4179,102,22,6.8000002,1098,23,26,17,38,53,21
03276,43.4603,-71.5774,81,60,10.7,2780,19,45,8,52,59,39
03278,43.303501,-71.835297,18,7,7.6999998,332,25,35,6,46,51,28
03279,43.944698,-71.890099,7,1,2.5,10,8,52,0,53,54,51
03280,43.174702,-72.082397,10,1,2.7,8,44,43,1,62,63,20
03281,43.0714,-71.703796,58,8,6.5,699,23,21,17,34,48,18
03282,43.8685,-71.909698,8,1,9.6999998,29,21,37,5,43,47,31
03284,43.493801,-72.046997,10,2,4.5999999,74,26,12,21,31,47,14
03285,43.904999,-71.647003,19,1,3.3,30,34,19,10,41,49,16
03287,43.448502,-71.915802,19,3,5.6999998,120,26,22,11,35,43,19
03290,43.119598,-71.111,40,2,5.5999999,106,35,21,5,43,47,16
03301,43.218498,-71.527702,257,248,14.2,19930,25,37,5,48,52,27
03302,43.310299,-71.662903,,,11.2,201,,,,,,
03303,43.2817,-71.6595,89,10,7.4000001,997,20,33,9,42,50,28
03304,43.138802,-71.5448,104,57,9.1000004,1661,22,17,16,30,44,14
03307,43.319302,-71.467003,41,6,5.9000001,375,19,22,21,32,51,19
03431,42.9627,-72.295502,164,112,11.5,8649,23,34,6,45,50,25
03435,42.933701,-72.278099,,,18.299999,73,,,,,,
